Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
9986906,Guerra eterna,Joe Haldeman,"Haldeman, Joe",Roberta Rambelli,"=""""","=""""",0,4.14,Mondadori,Paperback,302,2003,1974,,2019/10/13,to-read,to-read (#12),to-read,,,,0,,,0,,,,,
266593,"Battle Royale, Vol. 05 (Battle Royale, #5)",Koushun Takami,"Takami, Koushun","Masayuki Taguchi, Tomo Iwo, Keith Giffen","=""1591823188""","=""9781591823186""",3,4.16,TokyoPop,Paperback,216,2004,2001,2019/04/26,2019/04/26,,,read,,,,1,,,0,,,,,
35384793,"Shadow and Bone (Shadow and Bone, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250027438""","=""9781250027436""",2,3.99,Square Fish,Paperback,356,2017,2012,2019/05/13,2019/05/05,,,read,,,,1,,,0,,,,,
45723730,Un polpo alla gola,Zerocalcare,"Zerocalcare, Zerocalcare",,"=""""","=""""",5,4.26,BAO Publishing,Kindle Edition,203,2019,2012,2019/05/17,2019/05/16,,,read,,,,1,,,0,,,,,
39899547,Il Testamento di Magdalen Blair,Alesteir Crowley,"Crowley, Alesteir",Luca Moccafighe,"=""8865512725""","=""9788865512722""",3,3.45,ABEditore,Paperback,102,2018,,2019/05/28,2019/05/25,,,read,,,,1,,,0,,,,,
35888636,Ipnagogica,Christian Sartirana,"Sartirana, Christian",,"=""""","=""""",1,3.25,Acheron Books,Kindle Edition,94,2017,,2019/06/06,2019/06/05,,,read,,,,1,,,0,,,,,
43353230,Piccola guida tascabile agli animali pericolosi in letteratura. Ovvero la zoologia come espediente per la letteratura,W.W. Jacobs,"Jacobs, W.W.","Marcel Schwob, Guy de Maupassant, J. Sheridan Le Fanu, Ambrose Bierce, M.R. James, Adolfo Albertazzi, Katherine Mansfield, Franz Kafka","=""8865513004""","=""9788865513002""",5,3.86,ABEditore,Paperback,196,2019,,2019/06/13,2019/05/29,,,read,,,,1,,,0,,,,,
43180574,Shōgun,James Clavell,"Clavell, James",Grazia Lanzillo,"=""8845297586""","=""9788845297588""",5,4.39,Bompiani,Paperback,1094,2018,1975,2019/06/04,2019/05/22,,,read,,,,1,,,0,,,,,
25715065,Il tallone di ferro,Jack London,"London, Jack","Carlo Sallustro, Goffredo Fofi","=""8807900335""","=""9788807900334""",2,3.77,Feltrinelli,Paperback,257,2014,1908,2019/06/19,2019/06/11,,,read,,,,1,,,0,,,,,
27467556,La metamorfosi,Franz Kafka,"Kafka, Franz","Luigi Forte, Enrico Ganni","=""""","=""9788806220631""",2,3.82,Einaudi,Paperback,70,2014,1915,2019/06/21,2019/06/19,,,read,,,,1,,,0,,,,,
43457064,Marvel 1602,Neil Gaiman,"Gaiman, Neil",,"=""""","=""9788891229106""",3,3.94,Panini comics,Hardcover,576,2017,2003,2019/06/22,2019/06/07,,,read,,,,1,,,0,,,,,
35529904,"Siege and Storm (Shadow and Bone, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""125004443X""","=""9781250044433""",3,3.97,Square Fish,Paperback,435,2017,2013,2019/06/25,2019/06/22,,,read,,,,1,,,0,,,,,
39866312,Iro iro: Il Giappone tra pop e sublime,Giorgio Amitrano,"Amitrano, Giorgio",,"=""""","=""""",3,3.85,De Agostini,Kindle Edition,142,2018,2018,2019/08/24,2019/04/23,,,read,,,,1,,,0,,,,,
17189263,Autostop con il Buddha: Viaggio attraverso il Giappone,Will Ferguson,"Ferguson, Will",Claudio Silipigni,"=""8807881063""","=""9788807881060""",5,4.00,Feltrinelli,Paperback,454,2012,1998,2019/08/16,2019/07/17,,,read,,,,1,,,0,,,,,
18186738,Il Trono di Spade: Libro terzo delle cronache del ghiaccio e del fuoco,George R.R. Martin,"Martin, George R.R.",,"=""8804633301""","=""9788804633303""",5,4.53,Arnoldo Mondadori,Hardcover,1213,2013,2000,2019/05/06,2019/04/20,,,read,,,,1,,,0,,,,,
42617919,Cinzia,Leo Ortolani,"Ortolani, Leo",,"=""883273155X""","=""9788832731552""",4,4.52,Bao Publishing,Hardcover,240,2018,2018,2019/04/25,2019/04/25,,,read,,,,1,,,0,,,,,
21465220,L'armata dei sonnambuli,Wu  Ming,"Ming, Wu",,"=""8806214136""","=""9788806214135""",0,4.11,Einaudi,Paperback,808,2014,2014,,2019/09/17,to-read,to-read (#11),to-read,,,,0,,,0,,,,,
941893,Japanese Pilgrimage,Oliver Statler,"Statler, Oliver",,"=""0688018904""","=""9780688018900""",0,4.17,William Morrow & Company,Paperback,349,1983,1983,,2019/07/28,to-read,to-read (#10),to-read,,,,0,,,0,,,,,
28945625,La Cina in dieci parole,Yu Hua,"Hua, Yu",Silvia Pozzi,"=""8807886227""","=""9788807886225""",3,4.00,Feltrinelli,Paperback,229,2015,2011,2019/03/12,2019/02/25,,,read,"Recensione completa sul mio blog: https://www.artedellalettura.it/recensione-la-cina-in-dieci-parole/<br/><br/>Pur trovando l'Oriente interessante, non mi ero mai informato in modo particolarmente approfondito sulla Cina, preferendo invece altre nazioni. Con ""La Cina in dieci parole"" intendevo riempire le mie lacune, pensando si trattasse di un ottimo libro per un neofita come me. Purtroppo il libro si è rivelato essere piuttosto differente rispetto a ciò che mi aspettavo e, pur avendo parecchi spunti interessanti, mi ha deluso.<br/><br/>L'autore prova a descrivere il suo paese natio utilizzando dieci parole per lui ricche di significato. Ogni capitolo inizia con una breve descrizione della parola seguita da innumerevoli esempi, ripetitivi e alla lunga pesanti. Tutte le parole, inoltre, riguardano principalmente le differenze tra Cina di Mao e Cina moderna, senza mai raccontare troppo della Cina ai giorni nostri.Gli esempi sono eccessivi e molto simili tra loro, si potevano sicuramente ridurre senza troppe perdite.<br/><br/>[Continua sul blog...]",,,1,,,0,,,,,
22324899,Mattatoio n. 5 o La crociata dei bambini,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",Luigi Brioschi,"=""8807885050""","=""9788807885051""",3,4.08,Feltrinelli,Paperback,196,2014,1969,2019/02/24,2019/02/14,,,read,"Recensione completa sul mio blog: https://www.artedellalettura.it/recensione-mattatoio-n-5-vonnegut/<br/><br/>Mattatoio n. 5 è considerato un capolavoro nella maggior parte delle recensioni da me lette in giro, ma purtroppo io non mi trovo d’accordo. Non ho apprezzato il libro e non mi sento di consigliarlo, sopratutto considerato che viene venduto principalmente come libro sulla guerra.<br/><br/><b>Trama</b><br/>Il libro si basa sul fatto che il protagonista, Billy Pilgrim, sia in grado di compiere viaggi temporali. Abbiamo quindi un continuo cambio di ambientazione, passando dalla guerra a un pianeta alieno. Questi cambi sono continui e confusionari, ma col passare delle pagine si farà tutto più chiaro.<br/><br/>Della prigionia e del bombardamento di Dresda si parla ben poco, a quest’ultimo vengono dedicate una manciata di pagine appena. Avrei preferito un maggiore focus sugli elementi riguardanti la guerra, la prigionia e il bombardamento, invece tutto il libro è concentrato principalmente sulla – presunta – follia di Billy.<br/><br/>Non ho apprezzato lo svolgimento del libro poiché ero convinto si trattasse di un libro differente. Di per sè la trama è godibile e innovativa e sono sicuro che sia apprezzabile da molti, ma io mi aspettavo un libro che parlasse maggiormente della guerra.<br/><br/>[continua sul blog...]",,,1,,,0,,,,,
17669274,Down to a Sunless Sea,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",0,3.73,The Guardian,Unbound,5,2013,2013,,2019/06/05,to-read,to-read (#9),to-read,,,,0,,,0,,,,,
33031,Tokyo Underworld: The Fast Times and Hard Life of an American Gangster in Japan,Robert Whiting,"Whiting, Robert",,"=""0375724893""","=""9780375724893""",0,3.82,Vintage,Paperback,402,2000,1999,,2019/05/22,to-read,to-read (#8),to-read,,,,0,,,0,,,,,
44548448,Le sette morti di Evelyn Hardcastle,Stuart Turton,"Turton, Stuart",Federica Oddera,"=""8854518115""","=""9788854518117""",0,3.89,Neri Pozza,Paperback,526,2019,2018,,2019/04/30,to-read,to-read (#7),to-read,,,,0,,,0,,,,,
11797365,Escape from Camp 14: One Man's Remarkable Odyssey from North Korea to Freedom in the West,Blaine Harden,"Harden, Blaine",,"=""0670023329""","=""9780670023325""",5,3.99,Viking,Hardcover,205,2012,2012,,2018/05/24,,,read,,,,1,,,0,,,,,
36272036,Macerie prime,Zerocalcare,"Zerocalcare, Zerocalcare",Alberto Madrigal,"=""8865439769""","=""9788865439760""",4,4.21,Bao Publishing,Hardcover,192,2017,2017,2019/02/15,2019/01/16,,,read,,,,1,,,0,,,,,
17949360,Il Trono di Spade: Libro secondo delle cronache del ghiaccio e del fuoco,George R.R. Martin,"Martin, George R.R.",Sergio Altieri,"=""8804630736""","=""9788804630739""",5,4.41,Arnoldo Mondadori,Hardcover,963,2013,1998,2019/04/12,2018/05/25,,,read,,,,1,,,0,,,,,
40041092,Macerie prime. Sei mesi dopo,Zerocalcare,"Zerocalcare, Zerocalcare",,"=""8832730766""","=""9788832730760""",4,4.56,Bao Publishing,Hardcover,192,2018,2018,2019/04/17,2019/04/16,,,read,,,,1,,,0,,,,,
44805174,Veleno. Una storia vera,Pablo Trincia,"Trincia, Pablo",,"=""8806240064""","=""9788806240066""",0,4.34,Einaudi,Paperback,286,2019,2019,,2019/04/17,to-read,to-read (#6),to-read,,,,0,,,0,,,,,
34728667,"Children of Blood and Bone (Legacy of Orïsha, #1)",Tomi Adeyemi,"Adeyemi, Tomi",,"=""1250170974""","=""9781250170972""",0,4.10,Henry Holt Company,Hardcover,544,2018,2018,,2019/04/16,to-read,to-read (#5),to-read,,,,0,,,0,,,,,
23704415,True. La mia storia,Mike Tyson,"Tyson, Mike",Larry Sloman,"=""8866216283""","=""9788866216285""",5,4.15,Piemme,Paperback,633,2014,2013,,2018/05/25,,,read,,,,1,,,0,,,,,
13555775,Follia,Patrick McGrath,"McGrath, Patrick",Matteo Codignola,"=""8845926982""","=""9788845926983""",0,3.85,Adelphi,Paperback,296,1998,1996,,2019/04/12,to-read,to-read (#4),to-read,,,,0,,,0,,,,,
35478553,L'ultimo cavaliere,Stephen King,"King, Stephen",Tullio Dobner,"=""8868363666""","=""9788868363666""",2,3.94,Sperling & Kupfer,Paperback,224,2017,1982,2018/10/10,2018/09/30,,,read,"Altre recensioni sul mio blog: https://artedellalettura.it<br/><br/>Recensione senza spoiler <br/><br/>Primo libro della saga della Torre Nera di Stephen King, scritto in età giovanile e, come detto da lui stesso nell’introduzione, influenzato dai seminari di scrittura creativa. Questo volume è stato rivisto in previsione del proseguimento della serie, ma si nota comunque l’immaturità (passatemi il termine) nella scrittura dell’autore. Non che sia una cosa negativa, assolutamente. King stesso nell’introduzione ne parla e approvo pienamente la sua scelta: “pulire” il racconto senza stravolgerlo. Ci troviamo quindi di fronte a un libro che scorre senza troppi intoppi, rallentando solo saltuariamente.<br/><br/><br/>Trama<br/><br/>La trama del libro è confusionaria, per essere cortesi coi termini. King narra la storia come se questo non fosse il primo libro e si diverte a confonderci apposta, ne sono sicuro. Personaggi con più nomi, vicende citate ma mai spiegate, parole random usate per definire cose, o forse creature, a noi ancora sconosciute. Sono sicuro che nei libri successivi pian piano tutto si farà più chiaro, ma come partenza è stata forse troppo caotica.<br/><br/>Senza considerare il fattore caos, la storia è banale e lineare. Il nostro caro protagonista, Roland, compie un viaggio da un punto A a un punto B, con in mezzo un flashback lungo, un incontro con un nuovo personaggio e un ultimo flashback breve. Niente di esaltante o di inaspettato accade mai, è tutto lineare e prevedibile, il che rende il libro piuttosto noioso da questo punto di vista.<br/><br/><br/>Personaggi<br/><br/>I personaggi sono tutti piatti e banali, partendo dal protagonista fino ai personaggi secondari. Roland, l’ultimo cavaliere, non è un personaggio memorabile. Sembra l’ideazione di un bambino quando gli viene chiesto di creare un personaggio “figo”. Il pistolero silenzioso, che viaggia da solo, piace alle donne e che non sbaglia quasi mai un colpo. Spero fortemente che nei libri successivi verrà ampliata la sua personalità.<br/><br/>Il ragazzino che accompagna Roland dalla metà del libro è ancora peggio. Non sa e non ricorda nulla, e da quanto possiamo capire viveva nel nostro mondo prima di morire in un incidente (ovviamente il collegamento tra i due mondi non viene spiegato in questo volume). Questo personaggio viene usato solo per allungare il brodo, MEZZO SPOILER: View Spoiler ». Magari in uno dei libri successivi King lo riprenderà grazie a qualche strano trucco, chissà.<br/><br/>Degli altri personaggi non c’è bisogno nemmeno di parlarne. A parte Cort, l’istruttore del giovane Roland, unico personaggio abbastanza differente da poter essere ricordato, gli altri sono tutti inutili comparse.<br/><br/><br/>Edizione<br/><br/>Il volume, nel classico stile delle edizioni Pickwick, presenta i testi della copertina in rilievo. Nella pagine che dividono il libro in parti vi sono piccoli disegni, i quali di per sé non aggiungono nulla ma risultano comunque essere un’aggiunta molto apprezzata. Infine, non vi sono errori di alcun tipo. Un’edizione di ottima qualità.<br/><br/>Altre recensioni sul mio blog: https://artedellalettura.it",,,1,,,0,,,,,
41522172,Il giornalino di Gian Burrasca,Vamba,"Vamba, Vamba",,"=""8809837908""","=""9788809837904""",0,3.83,Giunti,Paperback,222,2017,1912,2019/01/23,2019/01/23,,,read,,,,1,,,0,,,,,
17274667,"Metro 2033 (Metro, #1)",Dmitry Glukhovsky,"Glukhovsky, Dmitry",,"=""1481845705""","=""9781481845700""",5,4.00,Future Corp.,Paperback,458,2013,2002,,2018/05/24,,,read,,,,1,,,0,,,,,
34272312,Panino al prosciutto,Charles Bukowski,"Bukowski, Charles",,"=""8850245424""","=""9788850245420""",4,4.14,TEA - Tascabili degli Editori Associati S.r.l.,Paperback,335,2017,1982,2019/01/11,2019/01/08,,,read,"Recensione completa sul mio blog: https://artedellalettura.it/recensione-panino-al-prosciutto-bukowski/<br/><br/><br/>Ultimo libro autobiografico di Bukowski, Panino al prosciutto chiude la quadrilogia iniziata con Post Office e lo fa descrivendo la vita del giovane Henry Chinaski (alter ego di Charles Bukowski) dalla nascita fino all’età adulta.<br/><br/>Bukowski ci racconta la sua infanzia con la sua caratteristica prosa scorrevole ma mai banale. Impariamo a conoscere i suoi genitori, i suoi parenti, i primi amici e le prime avventure. Scopriamo da dove nasce il suo cinismo e lo vediamo evolversi, osserviamo il piccolo Henry Chinaski diventare sempre più simile al Chinaski dei libri precedenti.",,,1,,,0,,,,,
41957094,The Outsider,Stephen King,"King, Stephen",Luca Briasco,"=""8820066238""","=""9788820066239""",3,3.98,Sperling & Kupfer,Hardcover,544,2018,2018,2019/01/07,2019/01/02,,,read,"Recensione completa sul mio blog: https://artedellalettura.it/recensione-the-outsider-king/<br/><br/><br/>Il libro segue le indagini del detective Ralph Anderson che accusa Terry Maitland, idolo della città conosciuto da tutti, di aver ucciso e molestato un ragazzino. Ma sempre più incongruenze verranno a galla: può un uomo trovarsi in due posti contemporaneamente? E se le prove scientifiche non fossero affidabili? Forse qualcosa di estraneo ha effettuato quel crimine… un Outsider.<br/><br/>Questo ibrido tra giallo e horror non mi ha convinto del tutto. Nella prima metà i personaggi continuano a citare le prove in possesso degli agenti (DNA e testimoni oculari) e a confrontarle con quelle a difesa dell’accusato, le quali si contraddicono a vicenda. Per circa 200 pagine abbiamo quindi un continuo ripetersi di concetti quali “Non è possibile, non poteva essere in due posti!” o “Il DNA parla chiaro, non può sbagliarsi”, che alla lunga stancano. Questa parte poteva benissimo essere ridotta notevolmente senza subire grosse perdite.<br/><br/>Finalmente i personaggi si convincono dell’esistenza di qualcosa di sovrannaturale, si passa quindi alla parte del libro “horror”. Horror tra virgolette perché in realtà di horror non ha nulla. Non mette ansia, non crea timore, non fa paura. Le interazioni con l’Outsider sono minime, quasi nulle, e non vi è mai una vera sensazione di paura o pericolo. Sicuramente non uno degli horror più riusciti di King.",,,1,,,0,,,,,
